Eng. No.,Eng. Description,Eng. Phase,Phase Description,Client No.,Client Name,Personnel No.,Employee Name,Staff Level,Work Date,difference between when work was done and when it was logged,Time Entry Date,Posting Date,Hours,Charge-Out Rate,Std. Price,Adm. Surcharge,surchage as a percentabe of std price,posting vs time entry is different flag,EV calculation
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/28/2025,0,2/28/2025,2/28/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/27/2025,0,2/27/2025,2/27/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/26/2025,0,2/26/2025,2/26/2025, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/25/2025,1,2/26/2025,2/26/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/14/2025,12,2/26/2025,2/26/2025, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/11/2025,15,2/26/2025,2/26/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/24/2025,2,2/26/2025,2/26/2025, 9.50 ,210,1995,12.6,0.63%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/14/2025,12,2/26/2025,2/26/2025, (4.50),210,-945,12.6,-1.33%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/11/2025,15,2/26/2025,2/26/2025, (10.00),210,-2100,12.6,-0.60%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/21/2025,3,2/24/2025,2/24/2025, 1.50 ,256,384,15.36,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/17/2025,7,2/24/2025,2/24/2025, 2.00 ,256,512,15.36,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/21/2025,0,2/21/2025,2/21/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/20/2025,1,2/21/2025,2/21/2025, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/19/2025,2,2/21/2025,2/21/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/18/2025,3,2/21/2025,2/21/2025, 9.50 ,210,1995,12.6,0.63%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/20/2025,1,2/21/2025,2/21/2025, 4.00 ,210,840,12.6,1.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/14/2025,4,2/18/2025,2/18/2025, 2.00 ,256,512,15.36,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/13/2025,5,2/18/2025,2/18/2025, 2.00 ,256,512,15.36,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/12/2025,6,2/18/2025,2/18/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/11/2025,7,2/18/2025,2/18/2025, 1.50 ,256,384,15.36,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/10/2025,8,2/18/2025,2/18/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/14/2025,1,2/15/2025,2/15/2025, 4.50 ,210,945,12.6,1.33%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/10/2025,5,2/15/2025,2/15/2025, 9.50 ,210,1995,12.6,0.63%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/11/2025,4,2/15/2025,2/15/2025, 10.00 ,210,2100,12.6,0.60%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/7/2025,8,2/15/2025,2/15/2025, 5.00 ,210,1050,12.6,1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/6/2025,9,2/15/2025,2/15/2025, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/5/2025,10,2/15/2025,2/15/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/4/2025,11,2/15/2025,2/15/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/3/2025,12,2/15/2025,2/15/2025, 10.00 ,210,2100,12.6,0.60%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/14/2025,1,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/13/2025,2,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/12/2025,3,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/11/2025,4,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/10/2025,5,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/7/2025,8,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/6/2025,9,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/5/2025,10,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/31/2025,2,2/2/2025,2/2/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/30/2025,3,2/2/2025,2/2/2025, (2.50),210,-525,12.6,-2.40%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/29/2025,4,2/2/2025,2/2/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/28/2025,5,2/2/2025,2/2/2025, (7.00),210,-1470,12.6,-0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/31/2025,2,2/2/2025,2/2/2025, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/28/2025,5,2/2/2025,2/2/2025, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/30/2025,3,2/2/2025,2/2/2025, 2.50 ,210,525,12.6,2.40%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/29/2025,4,2/2/2025,2/2/2025, 5.50 ,210,1155,12.6,1.09%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/31/2025,1,2/1/2025,2/1/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/30/2025,2,2/1/2025,2/1/2025, 2.50 ,210,525,12.6,2.40%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/29/2025,3,2/1/2025,2/1/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/28/2025,4,2/1/2025,2/1/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/27/2025,5,2/1/2025,2/1/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/14/2025,0,2/14/2025,2/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/13/2025,1,2/14/2025,2/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/12/2025,2,2/14/2025,2/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/11/2025,3,2/14/2025,2/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/10/2025,4,2/14/2025,2/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/12/2025,2,2/14/2025,2/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/12/2025,2,2/14/2025,2/14/2025, (7.00),210,-1470,12.6,-0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/14/2025,0,2/14/2025,2/14/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/13/2025,0,2/13/2025,2/13/2025, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/17/2025,4,2/21/2025,2/21/2025, 11.50 ,210,2415,12.6,0.52%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/21/2025,0,2/21/2025,2/21/2025, 3.00 ,210,630,12.6,2.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/19/2025,2,2/21/2025,2/21/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/18/2025,3,2/21/2025,2/21/2025, 5.00 ,210,1050,12.6,1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/7/2025,0,2/7/2025,2/7/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/7/2025,0,2/7/2025,2/7/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/6/2025,0,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/5/2025,1,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/4/2025,2,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/3/2025,3,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/6/2025,0,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/5/2025,1,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/4/2025,2,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/3/2025,3,2/6/2025,2/6/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/31/2025,3,2/3/2025,2/3/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/30/2025,4,2/3/2025,2/3/2025, 1.50 ,256,384,15.36,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/29/2025,5,2/3/2025,2/3/2025, 1.50 ,256,384,15.36,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/27/2025,7,2/3/2025,2/3/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,3/6/2025,0,3/6/2025,3/6/2025, 2.00 ,478,956,28.68,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/3/2025,3,3/6/2025,3/6/2025, 10.00 ,210,2100,12.6,0.60%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/4/2025,2,3/6/2025,3/6/2025, 11.00 ,210,2310,12.6,0.55%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/5/2025,1,3/6/2025,3/6/2025, 12.00 ,210,2520,12.6,0.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/6/2025,0,3/6/2025,3/6/2025, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/7/2025,0,3/7/2025,3/7/2025, 1.00 ,210,210,12.6,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/20/2025,4,1/24/2025,1/24/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/21/2025,3,1/24/2025,1/24/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/22/2025,2,1/24/2025,1/24/2025, 10.00 ,210,2100,12.6,0.60%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/23/2025,1,1/24/2025,1/24/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/24/2025,0,1/24/2025,1/24/2025, 5.50 ,210,1155,12.6,1.09%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014533,Léa Fournier,MANAGER,1/24/2025,3,1/27/2025,1/27/2025, 7.50 ,288,2160,17.28,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/20/2025,7,1/27/2025,1/27/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/21/2025,6,1/27/2025,1/27/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/22/2025,5,1/27/2025,1/27/2025, 1.50 ,256,384,15.36,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/23/2025,4,1/27/2025,1/27/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/24/2025,3,1/27/2025,1/27/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/11/2025,3,3/14/2025,3/14/2025, 14.00 ,210,2940,12.6,0.43%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,3/13/2025,0,3/13/2025,3/13/2025, 2.00 ,478,956,28.68,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,3/12/2025,1,3/13/2025,3/13/2025, 1.00 ,478,478,28.68,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,3/4/2025,6,3/10/2025,3/10/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,3/3/2025,7,3/10/2025,3/10/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/10/2025,4,3/14/2025,3/14/2025, 9.00 ,210,1890,12.6,0.67%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/7/2025,3,3/10/2025,3/10/2025, (1.00),210,-210,12.6,-6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/7/2025,3,3/10/2025,3/10/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,3/5/2025,1,3/6/2025,3/6/2025, 2.00 ,478,956,28.68,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/26/2025,5,3/3/2025,3/3/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/27/2025,4,3/3/2025,3/3/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/28/2025,3,3/3/2025,3/3/2025, 0.50 ,256,128,15.36,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,3/3/2025,3,3/6/2025,3/6/2025, 2.00 ,478,956,28.68,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,3/4/2025,2,3/6/2025,3/6/2025, 2.00 ,478,956,28.68,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/12/2025,2,3/14/2025,3/14/2025, 12.00 ,210,2520,12.6,0.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/13/2025,1,3/14/2025,3/14/2025, 9.00 ,210,1890,12.6,0.67%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,3/14/2025,0,3/14/2025,3/14/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/23/2025,1,1/24/2025,1/24/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/9/2025,1,1/10/2025,1/10/2025, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/11/2024,2,12/13/2024,12/13/2024, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/12/2024,1,12/13/2024,12/13/2024, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/13/2024,0,12/13/2024,12/13/2024, 5.50 ,210,1155,12.6,1.09%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/10/2025,0,1/10/2025,1/10/2025, 4.00 ,210,840,12.6,1.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/10/2025,0,1/10/2025,1/10/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/9/2025,1,1/10/2025,1/10/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/8/2025,2,1/10/2025,1/10/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/6/2025,4,1/10/2025,1/10/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/7/2025,3,1/10/2025,1/10/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/21/2025,3,1/24/2025,1/24/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/20/2025,4,1/24/2025,1/24/2025, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/29/2025,1,1/30/2025,1/30/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/27/2025,3,1/30/2025,1/30/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/28/2025,2,1/30/2025,1/30/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/30/2025,0,1/30/2025,1/30/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/31/2025,0,1/31/2025,1/31/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/23/2025,1,1/24/2025,1/24/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/24/2025,0,1/24/2025,1/24/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/23/2025,1,1/24/2025,1/24/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/22/2025,2,1/24/2025,1/24/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/14/2025,3,1/17/2025,1/17/2025, 3.50 ,210,735,12.6,1.71%,0,
